massimale_apertura.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
14.702	-39.47754	-18.73169	-9.86938	0.10071	17.32178
14.7025	-38.26904	-19.43665	-3.8269	-3.02124	10.97717
14.703	-33.63647	-13.09204	-4.33044	0.70496	8.35876
14.7035	-32.52869	-19.63806	-4.02832	5.53894	-0.10071
14.704	-25.27771	-15.91187	-6.94885	2.01416	-2.61841
14.7045	-25.88196	-10.87646	-2.61841	7.35168	-5.23682
14.705	-25.88196	-11.07788	-2.21558	2.81982	-7.5531
14.7055	-14.40125	-10.57434	-4.73328	-1.2085	-6.94885
14.706	-7.5531	-1.51062	-1.00708	-1.51062	-6.74744
14.7065	-4.73328	-3.7262	-0.10071	-1.3092	-15.1062
14.707	-1.2085	-7.15027	-2.61841	-0.60425	-18.02673
14.7075	3.22266	-8.35876	-4.63257	-4.02832	-9.97009
14.708	10.97717	0.10071	2.92053	-1.2085	-10.57434
14.7085	10.97717	3.22266	-1.61133	-6.54602	-8.96301
14.709	18.02673	0.30212	-1.40991	-3.92761	-12.08496
14.7095	23.8678	10.47363	-4.22974	-1.91345	-7.35168
14.71	26.68762	10.0708	-0.80566	-4.53186	-10.57434
14.7105	25.27771	13.39417	2.01416	-5.13611	-8.7616
14.711	34.74426	14.50195	0.50354	-10.47363	-5.0354
14.7115	28.80249	8.15735	-0.70496	-8.45947	-3.62549
14.712	30.51453	15.30762	1.40991	-3.32336	2.92053
14.7125	28.19824	15.20691	-0.20142	-3.42407	0.50354
14.713	30.91736	10.97717	3.42407	-4.12903	4.12903
14.7135	28.70178	9.16443	4.33044	-2.71912	9.86938
14.714	24.77417	3.02124	-0.40283	-2.71912	15.00549
14.7145	19.03381	13.89771	-7.25098	-0.80566	14.80408
14.715	16.81824	7.85522	-2.81982	-6.14319	19.23523
14.7155	15.20691	2.11487	-3.7262	-3.12195	16.41541
14.716	8.66089	3.7262	-1.51062	-3.22266	18.42957
14.7165	-2.11487	0.20142	-4.33044	-4.12903	20.64514
14.717	-6.44531	-8.7616	-6.54602	0.70496	17.12036
14.7175	-0.40283	-7.35168	-7.25098	2.92053	22.15576
14.718	-11.98425	-3.42407	-2.92053	-0.30212	17.01965
14.7185	-23.56567	-13.29346	0.40283	0.70496	19.94019
14.719	-24.47205	-11.07788	-5.74036	-0.70496	18.63098
14.7195	-28.29895	-16.61682	-12.38708	9.86938	16.81824
14.72	-27.09045	-18.42957	-3.42407	4.93469	20.34302
14.7205	-32.93152	-21.75293	3.92761	4.93469	15.30762
14.721	-30.91736	-16.81824	-2.11487	5.84106	9.26514
14.7215	-31.92444	-12.78992	0.50354	-1.40991	9.16443
14.722	-32.83081	-18.42957	5.33752	-0.30212	4.93469
14.7225	-32.12585	-20.24231	-0.10071	5.33752	2.71912
14.723	-31.21948	-10.97717	-4.73328	2.31628	-6.04248
14.7235	-30.91736	-14.50195	-0.60425	6.84814	-6.3446
14.724	-29.70886	-19.83948	-7.75452	5.84106	-5.94177
14.7245	-27.59399	-12.38708	-2.92053	4.12903	-7.75452
14.725	-25.88196	-8.66089	-1.71204	0.60425	-13.19275
14.7255	-19.33594	-0.10071	-0.10071	0.30212	-13.49487
14.726	-19.63806	1.91345	-3.12195	-5.94177	-19.73877
14.7265	-9.66797	2.31628	5.0354	-4.33044	-25.88196
14.727	-5.33752	-2.71912	3.42407	-0.30212	-18.8324
14.7275	-1.51062	7.25098	2.61841	-4.83398	-21.14868
14.728	1.91345	13.89771	-3.42407	-3.32336	-21.14868
14.7285	4.33044	8.96301	-0.10071	-1.40991	-15.81116
14.729	16.11328	13.59558	1.10779	-4.93469	-20.1416
14.7295	11.38	16.3147	4.02832	-2.31628	-23.96851
14.73	18.8324	13.19275	2.71912	0.20142	-15.40833
14.7305	24.16992	18.22815	-6.54602	-2.11487	-9.97009
14.731	23.26355	15.50903	2.61841	-2.81982	-15.20691
14.7315	16.21399	21.55151	-1.91345	-0.90637	-11.58142
14.732	19.53735	19.83948	5.74036	-0.30212	-1.3092
14.7325	29.70886	12.5885	-0.50354	-2.21558	-9.46655
14.733	23.8678	7.5531	-5.43823	0.30212	-1.71204
14.7335	24.27063	7.15027	1.81274	-2.71912	1.61133
14.734	31.21948	-1.3092	-5.0354	-5.33752	8.7616
14.7345	24.87488	-3.62549	-0.70496	-4.33044	5.84106
14.735	22.25647	-3.02124	-0.20142	-8.25806	11.58142
14.7355	12.99133	-3.42407	-3.7262	-3.62549	12.99133
14.736	7.85522	2.5177	-3.32336	-0.30212	15.20691
14.7365	-1.2085	-5.33752	-0.80566	-6.2439	14.40125
14.737	-0.10071	-5.94177	-2.71912	-0.30212	11.48071
14.7375	-9.16443	-11.98425	-4.53186	0.40283	10.67505
14.738	-11.07788	-15.20691	-4.12903	3.42407	15.60974
14.7385	-11.68213	-11.68213	-3.52478	-1.10779	9.66797
14.739	-23.26355	-7.5531	-0.80566	3.92761	14.30054
14.7395	-22.25647	-13.19275	-4.12903	0.80566	17.12036
14.74	-30.71594	-9.26514	-7.35168	-1.61133	15.81116
14.7405	-32.02515	-10.27222	-1.51062	1.40991	9.36584
14.741	-36.95984	-11.58142	-3.62549	2.21558	9.16443
14.7415	-30.11169	-15.81116	-5.13611	2.41699	7.5531
14.742	-27.6947	-12.78992	-4.22974	2.61841	5.94177
14.7425	-31.32019	-13.19275	-7.35168	3.7262	4.02832
14.743	-24.16992	-18.63098	-6.74744	1.00708	0.70496
14.7435	-32.62939	-15.91187	-6.74744	2.31628	1.00708
14.744	-30.51453	-18.42957	-2.5177	-0.80566	-5.94177
14.7445	-28.80249	-13.99841	-2.11487	3.7262	-15.40833
14.745	-19.23523	-17.52319	-0.10071	-2.01416	-17.22107
14.7455	-6.94885	-14.50195	-2.01416	3.42407	-20.94727
14.746	-4.22974	-8.56018	-1.51062	-2.5177	-15.1062
14.7465	-3.8269	-7.65381	-2.92053	-1.10779	-19.33594
14.747	-0.60425	-9.56726	-1.51062	-0.70496	-19.03381
14.7475	3.92761	-7.85522	-2.11487	4.22974	-24.06921
14.748	13.99841	1.61133	-3.92761	-1.51062	-18.02673
14.7485	15.60974	-0.30212	-10.17151	-2.81982	-20.84656
14.749	29.30603	2.61841	-4.33044	-1.10779	-19.33594
14.7495	34.54285	2.21558	-5.53894	-0.30212	-17.52319
14.75	36.35559	9.06372	-7.35168	0.70496	-17.6239
14.7505	38.77258	8.45947	-5.13611	-4.53186	-17.6239
14.751	50.95825	6.44531	-8.56018	-4.53186	-9.76868
14.7515	41.89453	7.35168	-9.66797	-6.74744	-4.73328
14.752	37.36267	7.15027	-9.46655	-4.12903	-4.43115
14.7525	34.44214	9.26514	-14.80408	-7.35168	-5.53894
14.753	37.7655	16.11328	-9.97009	-12.18567	0.20142
14.7535	29.50745	14.70337	-6.3446	-8.96301	-1.3092
14.754	25.47913	8.96301	-2.11487	-8.56018	9.46655
14.7545	15.00549	15.20691	-4.83398	-9.06372	9.46655
14.755	7.15027	17.32178	-1.00708	-10.87646	9.46655
14.7555	1.2085	13.59558	4.93469	-5.43823	12.5885
14.756	-6.2439	5.0354	5.33752	-5.33752	20.74585
14.7565	-8.35876	3.32336	10.27222	-2.61841	19.63806
14.757	-18.63098	2.01416	5.43823	-8.25806	13.39417
14.7575	-20.24231	-0.60425	13.49487	-8.56018	11.78284
14.758	-18.22815	4.53186	11.78284	-4.53186	13.797
14.7585	-29.60815	-6.94885	5.63965	0.70496	7.85522
14.759	-31.32019	3.62549	3.02124	-1.3092	11.17859
14.7595	-36.75842	-2.41699	11.88354	-3.02124	11.88354
14.76	-42.19666	-4.53186	7.75452	-1.40991	5.0354
14.7605	-45.41931	-3.52478	4.22974	2.11487	4.53186
14.761	-45.01648	-6.54602	1.3092	0.70496	6.44531
14.7615	-43.40515	-7.5531	7.04956	2.01416	4.63257
14.762	-44.61365	-3.92761	-5.13611	-1.10779	3.92761
14.7625	-36.15417	-5.13611	-1.51062	0.10071	0.70496
14.763	-40.1825	-12.89062	1.51062	2.81982	-4.02832
14.7635	-35.34851	-12.28638	-3.8269	1.3092	-5.63965
14.764	-32.7301	-3.12195	-1.3092	-0.30212	-6.74744
14.7645	-34.94568	-9.97009	-5.0354	4.73328	-15.81116
14.765	-32.02515	-4.73328	-4.53186	7.15027	-17.92603
14.7655	-24.87488	-5.74036	-1.2085	1.71204	-19.94019
14.766	-17.82532	4.83398	-2.61841	1.91345	-25.27771
14.7665	-1.61133	4.33044	-2.11487	-0.40283	-25.88196
14.767	-0.80566	-2.21558	-5.74036	-2.71912	-22.76001
14.7675	8.7616	-8.56018	-0.30212	1.61133	-19.33594
14.768	15.40833	-5.94177	-5.94177	-1.3092	-19.13452
14.7685	20.24231	0.30212	-1.91345	-0.10071	-22.25647
14.769	26.98975	3.7262	-1.10779	-0.50354	-19.63806
14.7695	27.79541	8.35876	-4.43115	-2.41699	-19.94019
14.77	26.3855	5.53894	-0.10071	-1.81274	-19.03381
14.7705	30.2124	9.97009	-3.02124	-2.41699	-17.42249
14.771	32.93152	10.37292	-2.81982	-6.74744	-16.41541
14.7715	34.74426	7.15027	-6.64673	-1.51062	-11.58142
14.772	26.58691	2.5177	2.92053	-0.80566	-9.56726
14.7725	27.29187	3.8269	-2.5177	-2.5177	-8.96301
14.773	32.22656	2.21558	-4.43115	1.3092	-2.71912
14.7735	29.70886	5.84106	-3.12195	-7.04956	-2.5177
14.774	28.50037	8.35876	-3.02124	-1.91345	0.10071
14.7745	21.04797	0.90637	-0.90637	-0.70496	6.14319
14.775	17.22107	4.43115	-5.63965	-7.45239	4.53186
14.7755	10.17151	-1.10779	0	2.31628	13.99841
14.776	3.92761	-2.92053	4.22974	0.30212	13.99841
14.7765	-1.3092	-5.13611	-1.51062	0.50354	10.17151
14.777	-5.74036	-5.33752	-5.94177	-6.04248	12.08496
14.7775	-5.74036	-9.16443	-4.73328	1.00708	10.27222
14.778	-16.91895	-12.18567	-9.16443	4.12903	20.34302
14.7785	-18.93311	-10.57434	-6.94885	-1.3092	16.21399
14.779	-20.24231	-13.19275	-1.91345	0.40283	10.17151
14.7795	-26.78833	-9.36584	-3.42407	4.12903	11.07788
14.78	-29.40674	-12.18567	-2.31628	3.52478	14.19983
14.7805	-30.81665	-17.42249	-3.62549	3.02124	3.7262
14.781	-36.4563	-13.19275	-0.90637	4.73328	5.0354
14.7815	-31.21948	-18.73169	-2.31628	3.02124	-1.51062
14.782	-34.94568	-19.94019	0.30212	2.71912	-5.94177
14.7825	-36.15417	-14.40125	-3.8269	4.02832	-9.16443
14.783	-31.4209	-21.3501	-1.91345	5.94177	-8.7616
14.7835	-32.02515	-14.80408	-2.5177	-1.71204	-7.95593
14.784	-29.40674	-13.09204	4.12903	-1.00708	-10.37292
14.7845	-27.6947	-11.98425	-2.21558	0.90637	-10.77576
14.785	-23.46497	-16.41541	-5.84106	6.14319	-16.81824
14.7855	-16.21399	-11.78284	0.60425	-0.10071	-22.45789
14.786	-10.27222	-2.31628	2.81982	2.31628	-23.66638
14.7865	-2.71912	-4.12903	0.40283	-5.53894	-24.06921
14.787	-2.5177	-1.40991	-0.60425	-2.01416	-24.67346
14.7875	1.00708	-0.50354	-5.13611	-5.13611	-22.25647
14.788	8.7616	-4.33044	0.20142	-2.01416	-26.08337
14.7885	8.35876	3.32336	-1.00708	-7.75452	-24.87488
14.789	15.20691	13.89771	-1.40991	-3.12195	-21.85364
14.7895	29.10461	12.99133	2.31628	-3.8269	-20.04089
14.79	22.25647	5.94177	2.31628	-6.74744	-18.42957
14.7905	31.72302	9.36584	-7.04956	-7.35168	-10.37292
14.791	38.77258	9.06372	-2.71912	-0.40283	-9.97009
14.7915	32.7301	6.14319	-5.94177	-3.92761	-10.57434
14.792	29.50745	10.57434	-8.25806	-4.22974	-8.56018
14.7925	37.7655	8.35876	-3.12195	-11.07788	-3.92761
14.793	31.92444	3.92761	-2.92053	-2.01416	1.91345
14.7935	26.18408	7.5531	-5.53894	2.92053	0.40283
14.794	19.43665	-0.80566	-5.74036	6.54602	2.92053
14.7945	17.22107	7.75452	-7.5531	-2.21558	10.97717
14.795	13.39417	4.22974	-4.33044	-1.00708	0.10071
14.7955	11.68213	4.33044	-4.53186	-3.32336	15.00549
14.796	3.8269	-1.51062	-15.30762	-1.40991	13.49487
14.7965	-0.30212	3.52478	-6.3446	2.31628	12.89062
14.797	-8.35876	0.60425	-6.44531	1.61133	14.90479
14.7975	-4.53186	-1.71204	-6.2439	2.5177	17.12036
14.798	-16.3147	-5.13611	-6.74744	-3.92761	18.22815
14.7985	-22.35718	-0.80566	-3.12195	1.71204	9.36584
14.799	-20.64514	-9.36584	-0.70496	-1.51062	2.5177
14.7995	-30.41382	-10.77576	-1.00708	0.90637	16.71753
14.8	-33.73718	-17.82532	2.81982	3.32336	12.5885
14.8005	-32.32727	-13.09204	-0.10071	2.92053	6.04248
14.801	-32.52869	-19.83948	-3.32336	2.81982	-0.20142
14.8015	-35.44922	-16.91895	5.0354	-2.11487	-0.90637
14.802	-39.37683	-15.20691	0.40283	0.20142	-4.53186
14.8025	-34.03931	-11.78284	4.63257	4.83398	-10.87646
14.803	-39.57825	-15.20691	11.78284	2.11487	-16.3147
14.8035	-37.86621	-13.09204	-0.50354	-0.70496	-13.59558
14.804	-34.34143	-12.08496	5.74036	-0.10071	-15.00549
14.8045	-26.3855	-12.78992	0.40283	-3.52478	-12.38708
14.805	-19.33594	-10.37292	-0.90637	4.12903	-20.1416
14.8055	-16.01257	-10.37292	0.60425	0.10071	-24.57275
14.806	-15.30762	-0.60425	-0.80566	0.90637	-22.35718
14.8065	-4.12903	-2.5177	1.40991	-2.61841	-18.22815
14.807	-1.10779	-4.02832	0.50354	3.32336	-22.05505
14.8075	5.74036	2.41699	-1.51062	1.51062	-25.57983
14.808	8.05664	0.10071	-4.83398	-0.10071	-19.94019
14.8085	13.39417	4.53186	0	1.3092	-23.46497
14.809	15.1062	5.74036	2.21558	-6.3446	-28.60107
14.8095	25.07629	10.47363	1.71204	-0.90637	-24.67346
14.81	27.89612	11.78284	3.8269	-0.70496	-20.44373
14.8105	29.50745	13.29346	6.44531	-1.91345	-19.23523
14.811	26.18408	12.38708	3.8269	-2.71912	-15.40833
14.8115	26.3855	11.48071	0.90637	-4.93469	-11.98425
14.812	31.32019	12.18567	-0.90637	2.5177	-2.41699
14.8125	22.05505	13.29346	3.32336	-2.01416	-5.33752
14.813	24.67346	11.98425	1.61133	-5.94177	0.70496
14.8135	26.18408	15.00549	6.04248	-7.95593	-1.3092
14.814	19.33594	8.66089	-0.80566	-4.73328	-2.5177
14.8145	15.50903	6.84814	5.13611	2.71912	7.75452
14.815	13.49487	8.7616	-1.2085	-0.10071	10.17151
14.8155	3.92761	3.02124	4.33044	-3.02124	10.97717
14.816	2.92053	-2.01416	-1.81274	1.40991	21.14868
14.8165	-4.12903	-0.40283	-4.02832	-3.02124	21.24939
14.817	-5.74036	-8.25806	-3.12195	-3.32336	17.82532
14.8175	-8.96301	-5.94177	1.3092	1.10779	21.65222
14.818	-19.03381	-8.8623	-0.30212	0.90637	18.12744
14.8185	-17.01965	-13.19275	-4.53186	5.33752	17.82532
14.819	-20.04089	-14.80408	-3.7262	-3.12195	19.33594
14.8195	-27.89612	-17.82532	-4.22974	1.10779	16.81824
14.82	-29.30603	-17.92603	-4.93469	4.73328	14.19983
14.8205	-28.70178	-28.09753	-0.30212	3.62549	13.19275
14.821	-28.29895	-22.35718	-0.80566	0.90637	12.28638
14.8215	-34.54285	-22.45789	-9.16443	-2.31628	8.05664
14.822	-33.33435	-22.86072	-5.74036	3.52478	2.61841
14.8225	-31.72302	-22.6593	-4.43115	6.64673	-1.00708
14.823	-28.39966	-12.99133	-3.32336	13.39417	0.50354
14.8235	-29.60815	-17.6239	-5.53894	9.66797	-3.8269
14.824	-28.50037	-18.63098	-6.74744	6.2439	-10.67505
14.8245	-22.86072	-9.26514	-6.64673	5.13611	-11.78284
14.825	-12.68921	-11.07788	-10.77576	4.63257	-14.80408
14.8255	-10.57434	-16.21399	-7.25098	1.3092	-16.3147
14.826	-7.85522	-10.17151	-6.14319	6.74744	-19.13452
14.8265	-0.90637	-2.71912	-4.02832	-1.71204	-23.26355
14.827	0.90637	4.73328	-3.52478	1.51062	-20.64514
14.8275	4.43115	7.04956	3.52478	2.21558	-19.13452
14.828	4.33044	12.5885	-4.73328	-6.3446	-27.29187
14.8285	6.74744	13.99841	-5.0354	-4.73328	-22.05505
14.829	11.88354	15.81116	-4.43115	-6.14319	-15.81116
14.8295	16.91895	13.19275	0.60425	-6.54602	-24.47205
14.83	23.46497	14.70337	3.32336	-1.00708	-23.66638
14.8305	33.73718	12.99133	3.52478	-6.54602	-17.22107
14.831	24.06921	17.42249	-3.52478	-10.97717	-16.51611
14.8315	20.04089	24.27063	4.53186	-15.00549	-8.7616
14.832	19.63806	20.24231	11.48071	-17.6239	-9.36584
14.8325	23.36426	15.81116	2.92053	-8.05664	-4.73328
14.833	22.86072	19.43665	4.02832	-5.53894	-0.60425
14.8335	21.55151	8.96301	3.62549	-6.3446	3.7262
14.834	25.88196	11.58142	6.44531	2.81982	2.41699
14.8345	21.04797	1.10779	-0.40283	-5.53894	4.63257
14.835	17.52319	-3.52478	-0.20142	-4.53186	8.56018
14.8355	17.92603	-5.94177	5.74036	-5.23682	12.08496
14.836	7.75452	-8.45947	3.92761	0.50354	19.03381
14.8365	-3.12195	-3.32336	5.53894	-4.22974	20.34302
14.837	-9.16443	-3.12195	5.53894	-5.53894	20.1416
14.8375	-7.15027	0.40283	5.0354	-1.71204	18.63098
14.838	-14.60266	-1.40991	1.81274	-2.31628	16.01257
14.8385	-17.92603	-8.25806	2.21558	6.2439	12.5885
14.839	-22.55859	-9.46655	0.30212	-0.70496	13.09204
14.8395	-30.51453	-15.00549	-1.2085	-1.51062	16.81824
14.84	-35.04639	-18.42957	2.11487	-2.31628	13.797
14.8405	-36.35559	-18.02673	3.8269	6.14319	15.20691
14.841	-39.27612	-14.80408	2.71912	0.80566	6.54602
14.8415	-35.75134	-21.3501	-0.10071	1.51062	2.11487
14.842	-32.12585	-13.09204	-3.62549	2.21558	1.91345
14.8425	-34.64355	-18.12744	-0.10071	2.81982	0.70496
14.843	-31.82373	-11.78284	3.92761	-2.71912	2.5177
14.8435	-33.43506	-14.19983	-3.12195	1.61133	-1.71204
14.844	-27.49329	-16.11328	-0.50354	8.66089	-6.94885
14.8445	-24.77417	-15.81116	-1.00708	-1.10779	-12.18567
14.845	-23.26355	-6.2439	-4.22974	3.12195	-16.61682
14.8455	-21.55151	-7.35168	-4.73328	3.52478	-19.63806
14.846	-6.74744	-3.52478	-5.74036	3.7262	-21.14868
14.8465	0.20142	-3.62549	-5.74036	-3.7262	-22.76001
14.847	6.54602	-6.04248	-8.35876	-4.02832	-21.14868
14.8475	4.12903	4.12903	-4.02832	-5.94177	-23.76709
14.848	10.57434	7.45239	5.84106	-3.92761	-19.23523
14.8485	11.2793	-3.02124	-3.22266	1.10779	-25.68054
14.849	17.22107	3.7262	-3.8269	3.22266	-19.33594
14.8495	16.91895	7.5531	-6.94885	0.70496	-15.60974
14.85	31.32019	7.5531	-0.60425	-0.90637	-13.59558
14.8505	29.91028	6.44531	-5.23682	-6.54602	-15.20691
14.851	29.20532	17.72461	4.02832	0.80566	-11.38
14.8515	26.68762	13.99841	0.70496	-4.12903	0.90637
14.852	28.50037	6.64673	1.3092	-0.80566	1.3092
14.8525	25.47913	7.5531	-3.8269	-2.31628	0.80566
14.853	25.47913	4.33044	-4.73328	-3.22266	6.2439
14.8535	20.64514	10.37292	1.3092	-2.11487	11.78284
14.854	27.49329	12.5885	-0.20142	-2.71912	5.74036
14.8545	10.47363	8.35876	-0.10071	-2.92053	7.15027
14.855	8.45947	6.2439	2.01416	-1.3092	16.11328
14.8555	4.33044	4.12903	1.71204	-3.12195	18.53027
14.856	2.81982	0.50354	0.90637	-1.91345	17.42249
14.8565	-7.75452	-5.33752	4.22974	-1.40991	20.1416
14.857	-12.68921	-6.94885	-1.91345	2.11487	21.24939
14.8575	-6.04248	-14.80408	-0.10071	0.60425	14.60266
14.858	-8.66089	-5.74036	-2.5177	-7.15027	24.27063
14.8585	-12.08496	-6.94885	-7.95593	0.50354	18.8324
14.859	-18.12744	-11.38	-2.5177	0.20142	15.40833
14.8595	-25.37842	-7.45239	-1.10779	4.43115	14.50195
14.86	-32.12585	-14.80408	4.63257	4.93469	17.82532
14.8605	-36.65771	-19.33594	1.3092	4.73328	7.5531
14.861	-36.55701	-22.15576	1.3092	1.71204	13.39417
14.8615	-37.7655	-21.24939	3.22266	1.71204	6.04248
14.862	-32.22656	-19.63806	-1.3092	5.53894	2.5177
14.8625	-30.91736	-14.80408	-4.53186	4.12903	-1.00708
14.863	-34.94568	-14.09912	-4.53186	2.31628	-1.51062
14.8635	-32.22656	-6.84814	-3.52478	-0.50354	-5.53894
14.864	-24.87488	-9.46655	-11.98425	-0.50354	-8.96301
14.8645	-29.91028	-8.96301	-9.46655	-3.32336	-11.48071
14.865	-27.09045	-0.20142	-4.63257	3.22266	-12.89062
14.8655	-20.84656	0.60425	-0.70496	0.20142	-16.91895
14.866	-10.0708	0.50354	-6.3446	0.70496	-19.43665
14.8665	-9.06372	1.00708	-2.92053	-0.20142	-23.16284
14.867	-5.53894	1.71204	-2.81982	1.61133	-23.06213
14.8675	4.93469	3.32336	-8.56018	-4.63257	-21.95435
14.868	7.35168	-1.71204	-2.61841	-1.40991	-18.22815
14.8685	4.53186	4.22974	-4.02832	3.62549	-18.93311
14.869	16.91895	8.25806	5.13611	-0.80566	-20.04089
14.8695	21.45081	5.53894	6.54602	-4.83398	-21.45081
14.87	24.47205	8.56018	5.33752	4.93469	-22.45789
14.8705	30.01099	9.26514	3.7262	2.21558	-16.41541
14.871	30.51453	10.37292	5.33752	3.22266	-10.57434
14.8715	29.80957	9.36584	3.92761	1.3092	-2.5177
14.872	30.91736	6.44531	1.3092	-3.12195	-0.80566
14.8725	26.08337	5.63965	3.7262	-3.32336	4.53186
14.873	24.87488	7.04956	5.53894	3.22266	0.20142
14.8735	25.177	7.75452	-0.90637	-4.43115	-1.3092
14.874	22.6593	8.15735	2.11487	2.31628	2.21558
14.8745	23.06213	5.13611	0.60425	-0.20142	12.28638
14.875	20.64514	4.63257	-5.53894	-1.00708	17.82532
14.8755	11.88354	3.42407	-1.40991	-0.70496	15.40833
14.876	4.63257	-0.60425	-0.20142	1.10779	16.61682
14.8765	-2.71912	-11.88354	-4.43115	2.61841	14.80408
14.877	-5.94177	-5.94177	-6.54602	0.80566	15.00549
14.8775	-7.95593	-7.95593	-15.00549	-2.71912	23.26355
14.878	-5.94177	-10.87646	-9.26514	0.60425	25.07629
14.8785	-11.2793	-5.74036	-7.95593	-2.71912	15.40833
14.879	-19.33594	-7.5531	-2.01416	4.12903	15.40833
14.8795	-26.68762	-12.5885	3.52478	2.5177	13.29346
14.88	-29.30603	-18.53027	-2.5177	-1.00708	10.97717
14.8805	-32.83081	-16.81824	2.81982	2.11487	11.88354
14.881	-37.36267	-12.28638	-0.90637	-1.51062	1.10779
14.8815	-41.18958	-11.48071	-3.7262	-5.94177	2.01416
14.882	-35.75134	-2.5177	-4.22974	3.92761	2.92053
14.8825	-35.14709	-4.33044	-2.5177	0.70496	3.7262
14.883	-36.35559	-5.53894	-2.71912	-0.10071	-10.67505
14.8835	-28.9032	2.11487	-5.0354	-4.93469	-10.37292
14.884	-34.03931	-3.8269	-1.91345	-1.61133	-17.32178
14.8845	-29.70886	-4.02832	5.23682	-1.3092	-20.84656
14.885	-28.80249	-0.90637	-1.81274	-0.20142	-20.34302
14.8855	-22.96143	-1.10779	3.92761	-8.35876	-23.16284
14.886	-17.82532	0.20142	2.01416	-6.94885	-24.57275
14.8865	-6.44531	0.40283	3.92761	-0.10071	-21.24939
14.887	-5.74036	5.43823	-1.2085	-3.52478	-22.35718
14.8875	-1.51062	0.10071	0	-1.71204	-19.63806
14.888	4.33044	3.02124	1.40991	2.11487	-17.82532
14.8885	7.25098	9.16443	2.31628	4.33044	-20.34302
14.889	10.37292	10.47363	4.53186	-0.30212	-18.63098
14.8895	21.04797	12.99133	2.61841	-4.43115	-18.02673
14.89	18.93311	6.94885	-6.04248	-3.22266	-12.89062
14.8905	20.04089	9.16443	-2.41699	-0.10071	-13.09204
14.891	25.68054	8.8623	2.71912	-4.73328	-12.18567
14.8915	24.77417	11.88354	3.42407	-3.92761	-2.21558
14.892	24.77417	7.5531	1.71204	-10.57434	-3.92761
14.8925	30.31311	14.19983	-2.11487	-3.02124	0.50354
14.893	26.98975	5.94177	3.02124	-0.70496	4.93469
14.8935	27.6947	6.14319	-0.50354	-3.7262	3.7262
14.894	30.81665	-4.43115	1.10779	-2.61841	8.96301
14.8945	22.96143	-5.13611	-2.92053	1.91345	11.38
14.895	13.99841	-6.94885	-2.5177	-1.51062	10.57434
14.8955	14.60266	-7.04956	4.43115	3.92761	15.60974
14.896	5.53894	-6.74744	-1.51062	1.00708	18.12744
14.8965	3.92761	-10.17151	-2.5177	-0.70496	21.85364
14.897	-3.42407	-8.7616	1.51062	7.75452	22.35718
14.8975	-1.91345	-8.96301	-0.10071	-0.90637	19.33594
14.898	-10.17151	-9.66797	-1.51062	4.43115	23.26355
14.8985	-18.32886	-7.5531	-9.56726	0.30212	24.87488
14.899	-19.63806	-16.01257	-6.3446	4.73328	17.72461
14.8995	-25.88196	-14.90479	-9.06372	0.30212	21.24939
14.9	-27.6947	-15.40833	-5.13611	2.61841	16.61682
14.9005	-33.53577	-15.91187	-1.10779	4.63257	16.81824
14.901	-42.90161	-14.70337	0.20142	1.40991	9.46655
14.9015	-40.88745	-16.71753	-5.53894	10.57434	4.93469
14.902	-38.36975	-21.85364	-4.33044	2.5177	4.53186
14.9025	-34.54285	-14.30054	-5.43823	2.71912	1.2085
14.903	-33.13293	-8.56018	-2.81982	1.00708	-2.92053
14.9035	-32.22656	-4.83398	2.11487	-2.11487	-5.13611
14.904	-25.57983	-12.18567	-0.90637	1.81274	-9.76868
14.9045	-25.68054	-10.17151	-5.53894	-2.71912	-17.72461
14.905	-20.04089	-14.80408	3.32336	1.10779	-16.41541
14.9055	-16.61682	-13.39417	-3.92761	1.81274	-16.01257
14.906	-9.86938	-14.19983	0.90637	-0.50354	-23.8678
14.9065	-8.35876	-0.50354	1.91345	0.50354	-23.36426
14.907	-3.12195	-2.5177	5.84106	-0.10071	-26.08337
14.9075	-3.52478	0.50354	6.64673	-0.40283	-26.18408
14.908	3.32336	-1.10779	1.3092	-2.5177	-18.73169
14.9085	9.26514	-0.10071	5.43823	-1.91345	-23.96851
14.909	11.78284	1.3092	4.33044	-6.14319	-14.30054
14.9095	20.24231	6.14319	3.7262	-1.91345	-15.81116
14.91	19.94019	10.17151	3.62549	-0.70496	-17.52319
14.9105	18.53027	6.14319	-2.81982	-3.8269	-9.46655
14.911	25.68054	6.14319	-3.12195	-1.91345	-13.797
14.9115	28.60107	12.78992	-5.74036	-5.43823	-6.94885
14.912	31.01807	14.60266	-1.10779	1.81274	-2.71912
14.9125	30.91736	10.67505	0.30212	-6.44531	-0.30212
14.913	25.47913	8.15735	-1.51062	-5.94177	4.12903
14.9135	25.88196	14.40125	-1.91345	-2.31628	6.94885
14.914	21.95435	11.17859	0.50354	-5.94177	8.05664
14.9145	22.25647	8.15735	3.7262	-3.22266	14.09912
14.915	22.05505	12.38708	0.40283	-2.92053	17.92603
14.9155	17.01965	2.41699	-4.83398	-2.11487	17.72461
14.916	5.53894	-2.5177	-7.5531	0.50354	21.24939
14.9165	4.53186	-7.04956	-9.97009	-0.30212	21.04797
14.917	-1.71204	-6.74744	-3.62549	-1.51062	23.46497
